id,formation_energy_ev_natom,bandgap_energy_ev
1,0.20907130995812806,1.6072368528153755
2,0.07776435646946944,3.5078708357520645
3,0.16034731472561625,3.442265430757722
4,0.04619611393043144,2.8623341162823714
5,0.1441111406356428,1.558013097677276
6,0.05737825761812809,4.273431862602242
7,0.07750084936292878,3.2225480465733485
8,0.15088662900074912,1.8712407512725746
9,0.08090275636879074,2.640812434962387
10,0.2432125093200781,2.7011495092066564
11,0.18691655358554682,1.9236364705947926
12,0.11792282099724027,2.6832142428775625
13,0.31015917363655743,1.0064676630080647
14,0.12961115116226019,2.0389727544013727
15,0.06853771149995302,0.8405460209365463
16,0.20994926083629606,3.5310882782270427
17,0.19372201531670075,1.6242903892318203
18,0.19913854946561682,2.305641497777701
19,0.41122115374764867,1.2061119574534112
20,0.21849462336316683,1.3331449896120882
21,0.08215276972568764,1.7085600735002036
22,0.1488360839101528,2.6715336322981265
23,0.12908602933121704,1.738031907521934
24,0.173527960485667,2.992858469319409
25,0.040467937326502,2.49375611645861
26,0.12635083296339555,0.8897106412553004
27,0.253168824003833,1.2472258317118508
28,0.20844965717037134,1.849102133855613
29,0.1213834851121336,1.0770822228427943
30,0.21497840544266222,1.9468499550553457
31,0.2350218161150046,0.9783947007486595
32,0.130060481403667,1.9052441019693962
33,0.09967548675980553,1.4641508564083892
34,0.14238696179809995,1.8181274518309811
35,0.05328891262326718,0.8366993974240016
36,0.2012609943678676,0.7869450937744491
37,0.16325291580048074,3.450900159180117
38,0.14975060762390657,1.467424115853463
39,0.21388891181962633,2.1183358527196807
40,0.11923790503406284,3.123885810719228
41,0.06999738571135827,3.755935793139007
42,0.15937520625661117,2.9720028870343724
43,0.06650249396357966,3.7574835618292015
44,0.19528454143477014,1.3180179737384505
45,0.31571386453225836,0.5395338905234186
46,0.03155429245903307,3.651417799723963
47,0.1578944406573184,1.9252139004898492
48,0.2366196687496469,1.959378951483611
49,0.17866770470590265,3.4273963110638004
50,0.1269912808039073,1.0661341089024718
51,0.13999480012879317,2.0062914962348977
52,0.09630039058061968,1.5270206408461293
53,0.23982931125527296,1.5795064723831849
54,0.2661434039059516,1.8109379206920821
55,0.1562147157332916,2.424482317867936
56,0.24165857169944727,0.6136755291222598
57,0.18710808832538972,2.2795572685412973
58,0.23755857393028457,2.848632219087871
59,0.1993770110555544,0.8740606767546915
60,0.10924640349057158,2.6404856963015484
61,0.23256221356808005,0.602178886647611
62,0.2114032368264167,1.5763642739423176
63,0.3113927844260491,1.6834298058155515
64,0.2431415980476701,3.118824380283672
65,0.38253684412305256,0.8945311840052141
66,0.07734844996673584,2.8093450031860954
67,0.073386355424637,3.2893797155403828
68,0.2062335439060179,2.0475299605870494
69,0.16953414094841546,3.334424490871304
