id,predict1_0.05107,predict2_0.05107,formation_energy_ev_natom,bandgap_energy_ev
960,0.09283679164946079,0.9645695760846138,0.1129,1.5716999999999999
1499,0.20409974828362465,1.6021649092435837,0.22819999999999996,3.9920999999999998
621,0.14618971198797226,0.9980140849947929,0.15399999999999991,1.73
1889,0.12407059222459793,0.7421176396310329,0.13000000000000012,1.1275
1023,0.10442418046295643,1.5633573308587074,0.0947,3.9019000000000004
1818,0.11535696685314178,0.8796052597463131,0.1432,1.4148999999999998
971,0.10487041249871254,1.5285130888223648,0.10509999999999997,3.634100000000001
2098,0.26147556118667126,0.3098300714045763,0.30279999999999996,0.2593000000000001
1090,0.0307945366948843,1.3849588930606842,0.04269999999999996,2.8956000000000004
1639,0.17180442810058594,0.8734119310975075,0.18609999999999993,1.3933
39,0.2840775493532419,0.7040544487535954,0.3659999999999999,1.3392
1897,0.0130949467420578,1.2379033118486404,0.006599999999999939,2.4501
803,0.17738074623048306,0.6069949269294739,0.2023999999999999,0.8103
1008,0.03286217153072357,1.6948355957865715,0.035700000000000065,4.545
248,0.06972773559391499,1.4389668479561806,0.06469999999999998,3.2502000000000004
1731,0.05746893584728241,0.7453668229281902,0.029300000000000104,1.1982999999999997
1091,0.0826130211353302,1.65623377263546,0.09460000000000002,4.3228
379,0.06797518208622932,0.8899396806955338,0.07339999999999991,1.4468999999999999
1754,0.08917085081338882,1.2017115354537964,0.09699999999999998,2.3528
1669,0.1955950129777193,1.1825884580612183,0.1854,2.3938
1346,0.3004834819585085,0.28950192406773567,0.31289999999999996,0.8090999999999999
1239,0.2863504346460104,0.7040411978960037,0.32179999999999986,1.2731
1348,0.062060991302132607,1.568186916410923,0.07079999999999997,3.5589999999999993
2391,0.20095421373844147,1.0009652823209763,0.18579999999999997,1.7153
1156,0.22712827287614346,1.129454828798771,0.2627999999999999,1.9003
117,0.320550549775362,0.7558672465384007,0.4019999999999999,1.1280999999999999
532,0.19084429554641247,1.154548928141594,0.17409999999999992,2.1592999999999996
1245,0.14265366084873676,0.8732305429875851,0.01760000000000006,1.633
942,0.16847399063408375,1.0221964493393898,0.18369999999999997,1.9185999999999996
1706,0.19869117997586727,1.353254221379757,0.23029999999999995,2.8447
1048,0.12280790694057941,0.8515703342854977,0.13129999999999997,1.3868999999999998
2278,0.09499155543744564,1.4418588653206825,0.09200000000000008,3.3507
1183,0.1095731109380722,0.6885541565716267,0.1181000000000001,0.9638
1080,0.15198776684701443,0.803012378513813,0.16439999999999988,1.27
1408,0.2603085786104202,0.5299365520477295,0.359,0.6341000000000001
1300,0.03949444741010666,0.8200039938092232,0.042300000000000004,1.3061000000000003
888,0.10604495368897915,0.7405748479068279,0.10519999999999996,1.1241000000000003
2281,0.3165779262781143,0.7106785178184509,0.3546,1.169
2117,0.08894472382962704,1.0011049136519432,0.0928,1.7496
864,0.1761504765599966,1.270149126648903,0.20330000000000004,2.5347000000000004
410,0.23572113178670406,0.8132471926510334,0.2602,1.3279
1217,0.2486886978149414,0.8972034230828285,0.30800000000000005,1.7309
1589,0.09655184112489223,0.9061977230012417,0.09139999999999993,1.5002
2264,0.046134112402796745,0.6671568900346756,0.04059999999999997,0.8977999999999999
246,0.15635044500231743,1.0092651844024658,0.15710000000000002,1.7473999999999998
3,0.14260721020400524,1.2802462354302406,0.18209999999999993,2.7437999999999994
12,0.22462562285363674,1.3549844175577164,0.2589999999999999,2.8805000000000005
2049,0.12303195521235466,0.9532681778073311,0.14019999999999988,1.5637000000000003
1224,0.14263694919645786,0.5929768979549408,0.1605000000000001,0.7853000000000001
1477,0.131796695291996,1.4374488517642021,0.1422000000000001,3.1064999999999996
1558,0.08039244078099728,1.153527446091175,0.07800000000000007,2.1915999999999998
1169,0.21270125918090343,1.285495288670063,0.22720000000000007,2.6398
782,0.1587607692927122,0.8800377957522869,0.17389999999999994,1.4595000000000002
2277,0.1282944306731224,0.8050571866333485,0.1443000000000001,1.2054999999999998
1573,0.1751521360129118,1.2232270538806915,0.19869999999999988,2.4128999999999996
1936,0.3669509142637253,0.5529342442750931,0.4808000000000001,0.7638
1310,0.19327677600085735,0.9420883469283581,0.21520000000000006,1.2708
322,0.08726723864674568,1.456908106803894,0.15959999999999996,2.3399000000000005
1775,0.16946694068610668,1.3061513304710388,0.18409999999999993,2.6323000000000003
1263,0.0468115396797657,0.6889472417533398,0.04049999999999998,1.0229
632,0.20859119668602943,0.9746092297136784,0.19120000000000004,1.7771
1674,0.06658499129116535,1.5418713688850403,0.05929999999999991,3.7024
884,0.2665387112647295,0.6920301988720894,0.32979999999999987,0.9754
239,0.24642536044120789,1.4409715607762337,0.2903,3.4437999999999995
406,0.20671975053846836,0.8098366186022758,0.24029999999999996,1.1623999999999999
1381,0.15232308581471443,1.4728369414806366,0.1604000000000001,3.4146
1662,0.17370795644819736,1.2722642198204994,0.1894,2.6298999999999997
307,0.2866087593138218,0.5652267895638943,0.31600000000000006,0.6817
216,0.1673287581652403,1.2098246663808823,0.18179999999999996,2.3949
875,0.07467197440564632,1.1258415207266808,0.0807,2.1429
2248,0.012430630624294281,1.1709901615977287,0.004899999999999904,2.1927
1058,0.14264655858278275,1.36524248868227,0.14300000000000002,3.0127999999999995
2325,0.18095971271395683,1.2246070355176926,0.20110000000000006,2.2819
