id,predict1_0.05078,predict2_0.05078,formation_energy_ev_natom,bandgap_energy_ev
218,0.117950283457,1.06105517969,0.0905,1.9307
1773,0.241574689746,0.754876740277,0.2506,1.1885
1882,0.353915339336,0.753681134433,0.4197,1.3007
1837,0.238560136408,1.06828580052,0.2744,1.9427
1214,0.0723830075003,0.678298935294,0.0806,0.9194
2307,0.193478851579,1.1662247628,0.2286,2.1536
2052,0.108313623816,0.903556417674,0.1137,1.4124
1648,0.0140208840603,0.856899924576,0.0007,1.3406
1743,0.239662262611,0.569437289611,0.2518,0.7643
1818,0.126291762572,0.893913879991,0.1432,1.4149
334,0.220106664114,0.64517920278,0.2408,0.8991
2226,0.0345849156147,0.95218103379,0.023,1.5788
824,0.127651744988,1.1194999069,0.103,2.1348
460,0.232160508633,0.721522286534,0.274,1.0992
700,0.06453751144,0.711224664003,0.0606,1.0647
1586,0.325495986268,0.809463717043,0.3733,1.4386
1299,0.19982146658,1.07304883376,0.2179,1.9569
99,0.14509820845,0.594508143142,0.1604,0.7631
141,0.193920983933,1.29246990383,0.218,2.7698
2317,0.0614691125229,0.720348626375,0.0626,1.0802
594,0.280073788017,0.922974158078,0.3596,1.6946
1458,0.0368683428969,1.38215136528,0.0325,2.9911
1621,0.159496837761,0.833967603743,0.175,1.335
1972,0.202754016034,0.822734028101,0.2316,1.1441
1230,0.147033317015,1.08526747301,0.156,1.9834
2039,0.0603823256679,1.58966801316,0.0667,3.8663
2127,0.229372669943,1.14889897034,0.2788,2.0221
1314,0.213303226978,1.08879594505,0.1794,2.2364
236,0.25085631106,1.10397664085,0.2281,2.0619
385,0.121924726758,0.802197027951,0.1404,1.1931
2244,0.227840314619,1.05819699168,0.2455,1.8514
189,0.242550690658,0.732848424464,0.271,1.0964
343,0.0203720599529,1.49621267617,0.0229,3.5488
2323,0.0678239082918,1.3312760666,0.0727,2.8139
2160,0.199172392488,1.08582381159,0.2246,1.8379
880,0.0177447378519,1.0856512934,0.0081,1.931
602,0.113916856237,0.710999954492,0.1139,1.0527
1332,0.24438042473,0.918702039868,0.2578,1.5131
1505,0.0960412225686,0.726292628795,0.0998,1.0412
1633,0.0977025199682,0.926749218255,0.1336,1.426
1855,0.155426610261,1.42582464963,0.1767,3.1875
1370,0.100937099662,1.45000106841,0.1073,3.2458
1171,0.150180556346,1.13369481266,0.1428,2.2304
890,0.0631355436053,0.947935175151,0.0404,1.579
1558,0.0779009866528,1.17802096158,0.078,2.1916
384,0.215057771653,0.967293072492,0.2187,1.8251
945,0.239605679177,0.677355401218,0.2662,0.9903
992,0.164348836057,0.801923431456,0.1439,1.2796
2055,0.26485744305,0.815673410892,0.2099,1.6412
1509,0.146379818209,0.996565133333,0.1819,1.4507
33,0.195727827027,1.12730402872,0.2342,2.1264
2108,0.197573632002,0.749678075314,0.1957,0.5789
493,0.206395800225,1.03663672134,0.2301,1.74
1351,0.202137098648,1.13105844334,0.2206,1.9577
2118,0.225097690709,1.03934541345,0.2731,1.8124
1714,0.320210160688,1.10093108937,0.4259,2.457
630,0.291135092266,0.678133141249,0.343,1.4026
2136,0.254411784932,0.689185455441,0.3836,0.8609
1734,0.101296544541,1.44857274741,0.109,3.2181
726,0.0701035396196,1.28555263579,0.0744,2.5991
2148,0.100280601066,0.724502097815,0.0957,1.0877
637,0.0518676966894,0.856389202178,0.074,1.3244
1878,0.228607691824,1.06680158153,0.2592,1.9579
55,0.148360657506,1.15560555458,0.1185,2.3298
1848,0.127722873352,1.22616204992,0.1208,2.4577
2195,0.148857542779,0.634380500764,0.1576,0.8566
2233,0.145825090352,1.58752702177,0.1434,3.8698
1163,0.208244692534,0.609871145338,0.2479,0.816
2178,0.226105563343,1.31845490634,0.2435,2.7639
411,0.223185456358,0.842484116554,0.2482,1.3189
1139,0.103411098942,1.60864657164,0.1213,4.0886
265,0.109427863732,1.48969278485,0.1147,3.4166
615,0.106470464729,0.76331461221,0.1175,1.1308
1396,0.101411574055,0.880011092871,0.1234,1.4291
934,0.0218402820174,1.62885596603,0.0228,4.0611
337,0.328760063276,0.806967157871,0.4023,1.2391
681,0.177294399589,1.2191471234,0.1719,2.4794
1059,0.181973976083,1.21223259717,0.2107,2.3091
1187,0.25986084342,0.892902631313,0.2736,1.0378
693,0.170755073428,1.32679881155,0.1974,2.6277
2347,0.169708787464,1.07920145243,0.1601,1.8064
557,0.206363848411,0.651576206088,0.2358,0.9901
712,0.196215438657,1.3767240569,0.2404,2.936
855,0.192676660605,0.882651813328,0.2128,1.4828
457,0.188114488497,1.34414450824,0.2,2.8023
1119,0.190910628997,0.946870971471,0.176,1.7828
1527,0.119392523542,1.22148045897,0.084,2.9567
577,0.29380011186,0.641629904509,0.3064,0.7927
705,0.165728481486,1.37218119204,0.1761,2.8878
1179,0.118783197831,1.56435211748,0.1056,3.9064
1092,0.190603131428,1.30379109085,0.212,2.7143
2150,0.033312547137,0.804647013545,0.0245,1.2833
1032,0.113608395215,1.09493183717,0.1612,1.7867
2048,0.204932970926,0.690423179418,0.2186,1.0021
136,0.120973380748,1.46260206401,0.1231,3.3455
20,0.190244745463,0.885351050645,0.2063,1.5596
2036,0.119529719464,0.71574486047,0.1262,1.0298
1114,0.222912109457,1.06740991771,0.2523,1.8869
1055,0.195630280301,0.49331799522,0.2112,0.7501
2102,0.1722699292,1.51715084165,0.1928,3.516
1945,0.192551652901,0.755774650723,0.2087,1.2207
292,0.120705147274,0.816726539284,0.1277,1.278
