id,predict1_0.05049,predict2_0.05049,formation_energy_ev_natom,bandgap_energy_ev
1847,0.18127701617777348,0.9571156576275826,0.16690000000000005,1.8572000000000002
443,0.11148316320031881,0.7910706251859665,0.13470000000000004,1.1450999999999998
1726,0.10353645030409098,1.335728868842125,0.11149999999999993,2.8399
1084,0.11401066789403558,0.7187334075570107,0.11680000000000001,1.0571000000000002
315,0.11039013881236315,1.1826718039810658,0.1278999999999999,2.2912999999999997
2195,0.15189639572054148,0.621524615213275,0.15759999999999996,0.8566
2007,0.026652443455532193,1.3481690362095833,0.019300000000000095,2.8478
831,0.3412987608462572,0.8842099942266941,0.28770000000000007,1.4985999999999997
218,0.12008316721767187,1.0564977414906025,0.09050000000000002,1.9306999999999999
787,0.03934081655461341,1.289267711341381,0.042100000000000026,2.7130000000000005
353,0.25789287872612476,1.0276042185723782,0.3264,1.4741
242,0.0775218098424375,0.6919106170535088,0.07580000000000009,0.9439
738,0.32872563786804676,0.9426232650876045,0.38060000000000005,1.3279
1542,0.2757736351341009,0.5667640678584576,0.37529999999999997,0.008599999999999941
1747,0.21847451105713844,0.9193115383386612,0.262,1.5641000000000003
838,0.1083274595439434,0.8788901343941689,0.0795999999999999,1.4169
1374,0.2154710814356804,1.0851853638887405,0.22950000000000004,1.9212000000000002
612,0.29700564965605736,0.8100923001766205,0.30590000000000006,1.5084999999999997
614,0.12923450907692313,1.0918538309633732,0.11870000000000003,2.1713999999999998
424,0.35871343687176704,0.691455963999033,0.5239,0.5201
1052,0.28038830403238535,0.49161528423428535,0.3254999999999999,0.5212000000000001
1714,0.3288356298580766,1.0494175106287003,0.42589999999999995,2.457
280,0.2282164515927434,0.9335656836628914,0.21130000000000004,2.2756000000000003
1092,0.18767183646559715,1.3133684396743774,0.21199999999999997,2.7143
368,0.11042719054967165,0.8431596010923386,0.11149999999999993,1.4034
482,0.22605914250016212,0.8998990952968597,0.2623,1.4628999999999999
1858,0.17410742305219173,0.950100839138031,0.18700000000000006,1.4914999999999998
713,0.28972466941922903,0.858000747859478,0.3175999999999999,1.4332000000000003
1104,0.18144308403134346,1.4818615168333054,0.20720000000000005,3.4981
1806,0.19397604558616877,0.5758795347064734,0.1956,1.0088
2150,0.03435347811318934,0.805464331060648,0.024499999999999966,1.2833
355,0.2689898982644081,1.2065804190933704,0.3507,2.1793999999999993
2186,0.023639802529942244,1.759367696940899,0.025700000000000056,4.8753
972,0.1804554471746087,0.6074763368815184,0.20189999999999997,0.8162
2252,0.14606131799519062,1.5135832652449608,0.15149999999999997,3.6602999999999994
1876,0.31625838577747345,0.48636188358068466,0.2771000000000001,1.2431
1536,0.2885040333494544,0.9941224716603756,0.34309999999999996,1.5373
1780,0.10276600066572428,1.4326859042048454,0.10749999999999993,3.1532
594,0.2885846830904484,0.9102604649960995,0.3595999999999999,1.6946000000000003
2092,0.15987225947901607,1.0789713636040688,0.1764000000000001,2.0625
907,0.18157168850302696,1.3591700047254562,0.2219,2.576
2179,0.15115158027037978,1.2862016707658768,0.18159999999999998,2.5330999999999997
1768,0.2802422735840082,0.560917790979147,0.2741,0.7418
48,0.19232083205133677,1.2809255793690681,0.21229999999999993,2.5317000000000003
1640,0.1337126800790429,1.1605054698884487,0.13139999999999996,2.0763
578,0.01869348739273846,1.1816371493041515,0.021099999999999897,2.2309
979,0.14994163997471333,1.0218100249767303,0.17169999999999996,1.6949999999999998
407,0.033526484738104045,1.7052930071949959,0.03190000000000004,4.5533
1502,0.34708764031529427,0.7974536828696728,0.4322999999999999,1.7836000000000003
1193,0.14540354488417506,1.108938992023468,0.17409999999999992,1.8326000000000002
1406,0.22358337696641684,0.6809450350701809,0.23199999999999998,1.0015
946,0.1460255179554224,1.101298052817583,0.1540999999999999,2.0294
1754,0.08969803852960467,1.2031930722296238,0.09699999999999998,2.3528
216,0.16760946344584227,1.2124736458063126,0.18179999999999996,2.3949
1131,0.21288680844008923,0.6008377764374018,0.2127000000000001,0.8358999999999999
2378,0.04685773281380534,1.652240812778473,0.04200000000000004,4.2124
2314,0.021960157086141407,0.6645305790007114,0.02190000000000003,0.9466000000000001
1669,0.19899181555956602,1.189210932701826,0.1854,2.3938
810,0.06622249074280262,1.4403825849294662,0.0754999999999999,3.218
370,0.06367021356709301,1.49614729732275,0.07139999999999991,3.3925
704,0.2515773503109813,0.3417308209463954,0.2662,0.4244000000000001
1446,0.10031902138143778,1.409532144665718,0.10420000000000007,3.0863000000000005
1609,0.12497845198959112,1.4539239928126335,0.11359999999999992,3.5717
2108,0.19700342323631048,0.7352008111774921,0.19569999999999999,0.5789
981,0.08805675664916635,1.1291739754378796,0.07780000000000009,2.13
85,0.2752319788560271,1.2649779729545116,0.26649999999999996,2.34
1409,0.17358545865863562,1.2064463049173355,0.1935,2.3140999999999994
783,0.09784892434254289,1.4795294627547264,0.10559999999999992,3.3240999999999996
601,0.06362333567813039,0.6653935797512531,0.06370000000000009,0.9547000000000001
1538,0.14791963156312704,0.8736312538385391,0.17100000000000004,1.436
438,0.09749687556177378,1.391834408044815,0.10420000000000007,3.0428999999999995
230,0.14795165043324232,1.0984801538288593,0.14789999999999992,1.8403000000000005
1050,0.21005352400243282,1.1185491047799587,0.23360000000000003,1.9298000000000002
21,0.0901282918639481,0.7541673928499222,0.0918000000000001,1.1365000000000003
975,0.053127486957237124,0.8048853389918804,0.06729999999999992,1.0983999999999998
1029,0.17841560672968626,1.2951055392622948,0.20050000000000012,2.5844
1617,0.037754165939986706,0.6755176670849323,0.04390000000000005,0.9740000000000002
1119,0.1827584058046341,0.9271078407764435,0.17599999999999993,1.7827999999999995
1583,0.23320424742996693,0.8116221763193607,0.2914000000000001,1.1862999999999997
735,0.17207744624465704,0.8461717627942562,0.19219999999999993,1.4373
1076,0.310761833563447,0.6118193436414003,0.3345,0.9742
1294,0.12830969505012035,0.9949177019298077,0.12640000000000007,1.7859999999999996
101,0.0415335837751627,0.654793992638588,0.040899999999999936,0.9133
592,0.11307891272008419,0.9627908505499363,0.11329999999999996,1.7517999999999998
1403,0.17688114568591118,1.1138624474406242,0.20510000000000006,2.2236
804,0.0877903439104557,1.2426388561725616,0.08790000000000009,2.4289
1987,0.2598754521459341,0.7229322083294392,0.2808999999999999,0.9871999999999999
1234,0.1543377353809774,1.396849237382412,0.17789999999999995,3.056
1760,0.06017448613420129,1.2103310115635395,0.05889999999999995,2.3194999999999997
39,0.28716091252863407,0.7121414765715599,0.3659999999999999,1.3392
2072,0.06672448921017349,1.4513516128063202,0.07050000000000001,3.2337
1725,0.1358041944913566,0.888700969517231,0.13959999999999995,1.4059
2286,0.203860635869205,1.0984570607542992,0.21130000000000004,2.1030999999999995
887,0.03134744777344167,1.7608802616596222,0.015300000000000091,5.2861
654,0.20486130472272635,1.0982425920665264,0.23609999999999998,2.0129999999999995
1320,0.14473269460722804,1.074647217988968,0.15680000000000005,1.8605
984,0.11161931324750185,1.3593180775642395,0.13119999999999998,2.7688
1319,0.16609395388513803,0.6840054169297218,0.18599999999999994,0.9346000000000001
1071,0.027826228644698858,1.3150047734379768,0.02859999999999996,2.54
728,0.13011120585724711,0.9614968113601208,0.14660000000000006,1.5327000000000002
109,0.24079611524939537,1.1164132505655289,0.3010999999999999,2.0435
1458,0.03785367438104004,1.3682907596230507,0.03249999999999997,2.9911
1325,0.10521906428039074,0.6943350955843925,0.10230000000000006,0.9843
2341,0.16083441022783518,0.9150008372962475,0.3266,0.47439999999999993
1524,0.24681793339550495,0.9565110802650452,0.2965,1.6707
1799,0.17769267968833447,0.9635722860693932,0.19120000000000004,1.7837999999999998
925,0.1600880683399737,0.5120537374168634,0.1641999999999999,0.7492999999999999
301,0.2783921919763088,1.139286682009697,0.3942000000000001,1.7944000000000004
1384,0.22495457902550697,0.8767785280942917,0.20520000000000005,1.8362000000000003
383,0.22683602292090654,1.4992790594696999,0.22859999999999991,3.7680000000000007
1345,0.16184468986466527,0.788342971354723,0.2661,1.1601999999999997
1679,0.058296522591263056,0.6922902129590511,0.06279999999999997,1.0008
1651,0.13886758359149098,1.0803899616003036,0.13319999999999999,2.0346
1594,0.147083162330091,1.3361210227012634,0.13319999999999999,3.2662999999999993
360,0.28619152400642633,0.49796018190681934,0.26980000000000004,0.8871
2292,0.1403017877601087,0.8238222673535347,0.13660000000000005,1.3041999999999998
1179,0.11706965928897262,1.5640680864453316,0.10559999999999992,3.9063999999999997
2167,0.21186422929167747,1.191069670021534,0.23730000000000007,2.3311000000000006
1159,0.10942684579640627,0.7966896891593933,0.11909999999999998,1.3001999999999998
1658,0.26744355633854866,0.6599866226315498,0.22429999999999994,0.9228000000000001
959,0.2960612056776881,0.6513111982494593,0.4163999999999999,0.6846000000000001
2233,0.14682689029723406,1.5814328640699387,0.14339999999999997,3.8698000000000006
2102,0.17273981124162674,1.5378709211945534,0.19280000000000008,3.516
1091,0.08061247156001627,1.6726068034768105,0.09460000000000002,4.3228
964,0.09735468029975891,1.5513769388198853,0.1028,3.7565999999999997
287,0.15471870405599475,1.2606642171740532,0.1935,2.5589999999999997
76,0.1617142939940095,0.9634292498230934,0.16490000000000005,1.6372
468,0.16934634558856487,0.5631068889051676,0.16839999999999988,0.7642
494,0.06262920214794576,1.5416000857949257,0.06040000000000001,3.6911000000000005
707,0.16139588691294193,1.2642889469861984,0.1682999999999999,2.5356
2190,0.21679420303553343,1.011168759316206,0.18989999999999996,1.8470999999999997
1677,0.12215734180063009,1.2909745872020721,0.12149999999999994,2.6582
1926,0.1854979656636715,0.8748888485133648,0.2108000000000001,1.4768
12,0.22939376533031464,1.358314886689186,0.2589999999999999,2.8805000000000005
2065,0.2970433495938778,0.8616657964885235,0.32499999999999996,1.2990999999999997
1142,0.04813929949887097,1.239357654005289,0.04970000000000008,2.5652
441,0.18870559241622686,1.3313529267907143,0.2085999999999999,2.8409000000000004
1683,0.23407740611582994,0.9412906058132648,0.27539999999999987,1.5473
660,0.12269015703350306,0.7673657014966011,0.13979999999999992,1.2082000000000002
1905,0.21735885925590992,1.1758363358676434,0.2581,2.2951
536,0.23170001525431871,1.20429378002882,0.32309999999999994,2.3442
1441,0.23319843877106905,1.2463391683995724,0.25750000000000006,2.2693
631,0.12910577235743403,1.5912327021360397,0.16500000000000004,3.9417
1336,0.2958380840718746,0.8360930159687996,0.28,1.6768999999999998
1377,0.14006670378148556,1.2614647299051285,0.1633,2.5349
2369,0.20071030966937542,1.106626845896244,0.22429999999999994,2.0639000000000003
869,0.04856534558348358,0.6711118817329407,0.04590000000000005,0.9844000000000002
402,0.09117824444547296,1.7226136401295662,0.08709999999999996,4.528700000000001
603,0.10709605552256107,1.4762807041406631,0.1077999999999999,3.6851000000000003
818,0.07426088210195303,1.1693264245986938,0.07600000000000007,2.2528
1283,0.12012590933591127,1.1163196749985218,0.1282000000000001,1.9705999999999997
1770,0.28692325204610825,1.002211932092905,0.33909999999999996,1.5383
998,0.07751976535655558,0.7111141160130501,0.08119999999999994,1.0430000000000001
640,0.05282835685648024,0.7935164012014866,0.08000000000000007,1.1608999999999998
554,0.3005438605323434,0.5880957134068012,0.3253999999999999,0.968
2123,0.1583973066881299,1.3954945132136345,0.17779999999999996,3.0743
9,0.19899404421448708,1.2622335329651833,0.21930000000000005,2.6257
333,0.21095588523894548,1.029423464089632,0.24059999999999993,1.3780000000000001
1616,0.12492606369778514,0.9212283529341221,0.14000000000000012,1.5482999999999998
386,0.11342141451314092,0.7835846729576588,0.12030000000000007,1.2086999999999999
1161,0.16135831223800778,1.2204758562147617,0.1621999999999999,2.4495000000000005
506,0.17481637001037598,0.6136033907532692,0.2088000000000001,0.6522000000000001
1272,0.01820316317025572,0.6613655984401703,0.011400000000000077,0.9323999999999999
2152,0.1535553652793169,1.2504545375704765,0.18009999999999993,2.5795000000000003
1040,0.09208967862650752,0.6910828314721584,0.10260000000000002,1.0929000000000002
689,0.2433570632711053,0.6508825905621052,0.3056000000000001,0.8366
1444,0.1961671719327569,1.4505603834986687,0.22910000000000008,3.2551999999999994
161,0.11175321787595749,0.9996785260736942,0.1378999999999999,1.7931
2302,0.0196778952376917,0.832749992609024,0.019500000000000073,1.3388
2026,0.1392511404119432,1.0712591409683228,0.14149999999999996,1.8135
1169,0.21524072904139757,1.2821189612150192,0.22720000000000007,2.6398
1940,0.19650837685912848,0.9364742822945118,0.2138,1.6391
1556,0.10076128831133246,0.8161727972328663,0.07919999999999994,1.311
852,0.23020360432565212,1.462652012705803,0.22950000000000004,3.4313000000000002
2207,0.2984703667461872,0.5907878521829844,0.3107,0.954
1975,0.18509864062070847,1.2666867673397064,0.18199999999999994,2.5762
1058,0.13993885973468423,1.3707792982459068,0.14300000000000002,3.0127999999999995
1533,0.10754188476130366,1.0972373709082603,0.13070000000000004,1.8548999999999998
665,0.12799995252862573,1.4105359390377998,0.1160000000000001,3.0961
96,0.0948269753716886,1.492201380431652,0.12609999999999988,3.4081
1906,0.043696858221665025,1.6194403171539307,0.02540000000000009,4.4587
778,0.2497557895258069,1.1835979782044888,0.31079999999999997,2.7164
1662,0.17444177065044641,1.276064932346344,0.1894,2.6298999999999997
1151,0.13162637501955032,0.9043574258685112,0.13369999999999993,1.4735
1575,0.11473427945747972,1.0707745291292667,0.09220000000000006,2.1732000000000005
790,0.31229617539793253,0.24293103069067,0.39359999999999995,0.43500000000000005
487,0.16842701099812984,0.9275614470243454,0.17270000000000008,1.6209000000000002
361,0.21121421176940203,0.7376768998801708,0.17270000000000008,0.8714
2020,0.11234732996672392,1.4070034325122833,0.14349999999999996,3.211599999999999
1307,0.06107754725962877,0.6911255083978176,0.06380000000000008,0.9781
1765,0.15673945099115372,0.8295378312468529,0.16999999999999993,1.2822
546,0.2618344109505415,0.883309081196785,0.3920999999999999,0.6571
2242,0.26743189338594675,0.684715960174799,0.26380000000000003,1.5649000000000002
1717,0.2256662454456091,0.8224105276167393,0.20219999999999994,1.7178
1114,0.22851566970348358,1.0555879473686218,0.25229999999999997,1.8869000000000002
1942,0.04967289394699037,1.605392076075077,0.045600000000000085,4.0046
348,0.1565139414742589,1.074447125196457,0.1845000000000001,1.8697999999999997
529,0.09538043523207307,1.3454117104411125,0.08200000000000007,2.9058000000000006
1650,0.21654129307717085,1.3811592608690262,0.24370000000000003,3.0405999999999995
1784,0.22923655435442924,1.103311613202095,0.23629999999999995,1.9785
2311,0.13351262733340263,1.5358129665255547,0.12490000000000001,3.5813000000000006
2004,0.23167849611490965,1.3076409995555878,0.2651000000000001,2.6715
1642,0.05625319015234709,0.6756679974496365,0.05400000000000005,0.9538
